PRC1	-1276.3974593435557
ADA2	1274.5685155870842
MCM3	-1275.8084479874296
CD52	1272.2063331128427
COL6A3	1271.8251007261158
CD3E	1271.3484549228392
LY86	1269.0200254016215
SLC40A1	1264.8512309222472
TNS1	1263.2394444295735
FOXM1	-1264.7269732086936
CD70	-1259.5461330337253
ECSCR	1259.3658820201003
CDC45	-1258.8703901660822
KLKP1	1258.549543815958
RFWD3	-1257.9140960847421
CEP170	-1257.9478763132915
ABI3	1257.1567958502546
CRYAB	1254.9569937016186
ARHGEF15	1255.783971077881
C6orf132	1254.0013022608125
OLFML3	1254.0013022608125
GIMAP7	1250.1963387929745
TCOF1	-1249.493957842493
GINS3	-1243.7469392047362
SLC24A3	1243.1214134850286
KDF1	1238.2657138582863
RACGAP1	-1239.100153075548
MYH11	1234.726816810241
CKAP2	-1234.7910587259341
PRAC1	1233.5461167691624
MZB1	1232.1556209476166
SIDT1	1230.3154930979147
PLA2G2A	1229.94010733556
KRTCAP3	1229.9675592073388
TYMS	-1228.9964818717672
CXorf36	1227.1674773915647
PIK3IP1	1226.9827859396144
UPK3A	1227.6629799158936
PDZK1IP1	1220.988663855339
ECHDC2	1220.4656068235008
ELN	1219.5793159612563
KIF24	-1218.767914778411
CWH43	1218.5862553437987
POLR3C	-1215.8089467457776
GPR143	1215.793771499389
CD53	1214.3613289776365
PRIM1	-1214.3613289776365
PECAM1	1212.34021279356
BLNK	1212.7695947185698
FAAH2	1211.142682265902
NCAPG	-1211.142682265902
KIF23	-1210.5801115109598
TMEM176A	1209.8202441765964
N4BP2L1	1208.7719984069677
ZNF415	1206.76987536986
IL2RG	1207.7182041457995
ALOX5	1206.6935262772572
SYNPO2	1206.832620682062
FGF13	1204.7431301676468
TMPO.AS1	-1200.6604043939194
BUB1B	-1200.0738286747148
SASH3	1199.7264771145299
APOL1	1198.7560519500012
MTHFD1	-1199.1341331613532
SEPP1	1198.2990755155297
LSP1	1197.642226253875
PLK4	-1196.7725520065758
MPEG1	1197.1246016592934
ADCY4	1195.676909405768
BRCA2	-1194.4949913153248
TMEM30B	1192.4283384975201
MS4A6A	1192.846326289453
NCAPH	-1192.2846032037678
MT1G	1192.2279263682296
TRPM8	1189.7170463302214
LAMA1	-1186.1353938979773
CDCA5	-1185.6292763407012
BIN2	1184.1210268771265
SFRP2	1182.7002754549433
FAM47E	1181.3468376884143
NSD2	-1181.3845730623116
PROM2	1179.7215110135908
LMAN1L	1180.0314147933718
SPDL1	-1174.3054611782723
RAD51AP1	-1173.7495249039591
EFS	1173.7495249039591
MDC1	-1172.2900909239845
CNTN3	1172.2709369211398
CPA3	1170.9232848649642
KIF11	-1168.5485116177836
MMRN2	1166.9178266078397
CD74	1167.7577468159832
DHRS3	1165.2006554378956
KIAA1324	1165.0276457814743
FAM107A	1164.1905787067024
GART	-1161.6920209667314
SHCBP1	-1161.074673969937
DNALI1	1160.4041624323825
RASAL3	1160.9319413770638
COL5A3	1160.652484392924
FBXO32	1158.4314119703245
CLDN8	1158.7327167889493
OVOL2	1156.8464683280931
CCDC152	1155.760205213479
VAMP5	1154.6222643430458
FILIP1L	1155.565394400586
GNA14	1153.5349280781086
GIMAP8	1152.880899786534
MCM2	-1150.4884812624161
INPP5D	1149.1636239789452
PSME1	1148.0532716123835
INCENP	-1146.4472115232493
CCL2	1147.4536320889529
CD248	1147.1381415453557
ROBO4	1145.4573814832372
TCEAL2	1145.4573814832372
CYTH4	1144.2180612928612
MSANTD3.TMEFF1	-1141.960387316186
CCL15.CCL14	1143.0915769742494
FRZB	1142.600352336698
MAD2L1	-1140.1902433728283
NCF4	1140.2405994937683
POPDC2	1137.8233930442382
GALNT3	1134.1247764457605
NCKAP1L	1134.63115752
CDCA4	-1133.2161153624297
SELP	1134.1949341798631
KDR	1133.3258627314713
PLK1	-1132.7747325252117
RHOH	1133.691220937949
NWD1	1131.4806127414588
LMNB1	-1131.549874745728
TMPO	-1129.7798578828802
ANLN	-1129.3146172883658
C8orf4	1129.9085087242222
ILDR1	1128.5554463404599
NEMP1	-1126.9752310792746
ZNF334	1127.4891945400664
TIPIN	-1124.6723511963908
PRELP	1122.9224017139118
C7	1123.2210382522912
CD14	1123.4080401602378
LINC00667	1122.7032199783266
MCM6	-1122.1137833393375
LCK	1122.5126484471377
RANBP1	-1118.8221823368988
CCDC159	1118.811757733682
SLC7A8	1118.1246502884367
C1orf210	1117.6735139613356
PYCARD	1118.82242093924
FBXO5	-1117.0130990791076
TIMELESS	-1116.587620108887
PART1	1116.8144024446008
MKI67	-1116.0479051922034
TYMSOS	-1113.3827275725669
ZWINT	-1112.8801472850073
TPX2	-1112.3508532004325
CD4	1112.8599610045794
CCNA2	-1110.5480546196281
RIC3	1111.3260321969292
B3GNT7	1109.1828599010948
CENPI	-1109.1828599010948
KPNA2	-1109.1393762401397
COX4I2	1110.3007075417347
FAM49A	1103.5029215858751
CRKL	-1103.198586310391
CDCA7	-1102.9875818930966
CDCA8	-1102.7648395420729
ADGRL4	1103.9853719115204
ABCA8	1103.904877689474
PARVG	1102.9554641291802
SLCO2B1	1102.330958138915
FANCG	-1100.2183041776434
CDC20	-1098.7769673928851
C2orf40	1098.8162680110531
NOS3	1097.9678928549704
ARHGAP30	1096.2547219021028
TOP2A	-1094.880494759009
CKS1B	-1094.7932052126075
HAUS6	-1092.365528298305
FANCD2	-1091.866883874432
SFRP4	1092.275626651325
COLCA1	1090.7471493020498
CFH	1092.275626651325
DOK2	1092.168540919417
PODN	1091.3944489495527
LAIR1	1088.8437324268045
ASPM	-1087.2406241760027
TFF1	1089.3907995757631
HMGA1	-1085.9401991753962
FEN1	-1084.6494812924357
PARP1	-1084.4027466650546
MRGPRF	1085.0143839067784
POLA2	-1082.3347509216069
LGALS9	1083.1930315766008
ZNF439	1081.9788838099807
BUB1	-1080.6246437077639
PTPRN2	1079.5098292070174
TMEM176B	1079.1210750062398
CENPK	-1074.9359949812108
ZNF488	-1074.8928990062122
PAGE4	1076.4801783841237
HLA.DQA1	1075.0168155785718
GPNMB	1073.9115304853042
HBB	1072.48405286816
FAM101B	-1069.8492595874757
SPOCK2	1070.84329593124
SENP1	-1068.7013921599219
FAM174B	1068.7013921599219
EPHA1	1068.3954631448682
VIPR1	1067.9319900672745
GUCY1A1	1068.5269182310087
OLFML1	1067.9548541275856
CPXM2	1068.403858271955
CDH11	1066.8414179682443
ASF1B	-1065.0969002259417
B3GALT4	1066.8414179682443
PA2G4	-1064.6821142422905
BUB3	-1064.5606778765014
MAOB	1065.5332744143177
TPSAB1	1066.2437040634431
PNMA2	-1063.9007873195758
DIAPH3	-1063.8578224767618
FANCI	-1062.9512357621643
GJA5	1064.6402797176145
LMNB2	-1062.1832100401996
PRRG2	1061.8311402665333
PLEK	1063.390151687665
PRKDC	-1060.996536631787
RCSD1	1062.4112881968513
CDKN2A	-1060.2265727719914
FIGNL1	-1060.088715248085
SMC4	-1059.527917958478
GABRE	1061.4182607549228
DONSON	-1058.87460482986
ADCY2	1059.7674436167877
TCF21	1059.9627550284217
SH2D5	-1057.518626078109
CXCL14	1058.3037608534187
NME5	1058.6229160609432
PRDM13	-1056.6166181309698
ARHGAP11A	-1056.251247474156
LOC115110	1057.1991570699347
RNASET2	1055.7539012242419
ESCO2	-1055.504866552151
FAM110D	1057.2661503476045
NDC1	-1055.0588367950613
CLDN7	1055.1412250179228
ENG	1054.587622279693
CD2	1054.2301258113669
TBX20	-1050.925559889715
NEAT1	1047.9106603805171
RCC1	-1046.8002441627207
C1S	1046.4222541577078
CAPN3	1048.01102695644
PLEKHA6	1046.2250540863852
CHRNA2	1048.800532413233
CASC5	-1045.9524535381297
NUP205	-1045.9524535381297
MIR143	1047.9106603805171
UBASH3B	-1045.1922005266406
POLE2	-1043.3457666181314
LOC100128770	1042.5581858335172
FAIM2	1044.7712870513492
TICRR	-1040.8290445570585
CDKN3	-1038.730298624568
LOC440335	1039.4715240705073
FAM3D	1040.2733175801293
GIMAP1	1039.3079448174894
IQGAP3	-1037.5672065022968
STC2	-1036.0297027836036
PDGFRA	1037.975310508621
ANO1	1037.803770184066
AURKB	-1034.6462791692
IRF9	1033.3970642896886
JAML	1035.8423092453152
C5orf49	1033.9800708739444
RBBP8	-1032.6839085246336
TRIP13	-1032.1893279371047
ADH1C	1031.197523821606
CXCL12	1029.8289177038437
CEP85	-1027.3208905004974
FAM216A	-1026.2497012266292
OAS2	1028.0250682441463
CLDN4	1026.1560305992607
C18orf54	-1025.93519651226
CRYM	1026.268622244512
ACKR1	1028.4662444840187
FES	1026.1553542705067
IPO9	-1023.374625412283
ESPL1	-1023.2067068579752
CEP78	-1021.2413998811212
KIF2C	-1020.5797150850532
ATAD5	-1020.5756823572598
NUSAP1	-1020.5007597924476
GIMAP2	1022.147676262967
CES1	1021.5961905696556
RARRES2	1018.643976030877
CD48	1021.073808616764
SRGAP2	-1018.2971008020454
EMCN	1019.9487977508126
TMEM119	1016.0499637604112
UHRF1	-1015.5652302693851
LRRC20	-1014.3278905003579
SPRTN	-1014.3113763570217
POLQ	-1012.9916392473053
HBP1	1013.0766123856887
TMEM204	1013.0766123856887
ADAM33	1014.6475658231594
CEP128	-1010.4674154195935
C1orf112	-1010.4381296112904
CDYL	-1009.8377372196205
ZNF350	1009.8256187362296
REM1	1010.7671883989699
FOXE1	-1007.9601252907539
DLGAP5	-1007.5477227024561
LRP8	-1007.5612797961119
ZNF367	-1007.232898565904
SF3B3	-1006.310972251333
CLIC6	1007.9023899805946
PSMB2	-1004.9794900109378
GSTM5	1007.9128109477853
URB2	-1004.6671346406652
CDC42EP5	1005.7334247178086
KIF15	-1004.211164975179
RAI2	1005.9107674390453
CENPF	-1003.6603051359623
POLD3	-1003.1845186919948
ARHGAP15	1005.4626756365666
ERCC6L	-1001.564073213329
LOC100144604	1004.2147139262281
C9orf40	-1001.1264644520411
DARS2	-1000.4582585805537
KPNB1	-999.8789694874804
MYBL1	-999.6332713750132
MIR145	1002.2042802003555
NLN	-997.9986755238244
GBP1	999.0463203160309
PBXIP1	996.8541247997625
ANKRD35	999.7632677090908
ABCF2	-996.8190063587668
ACP5	999.3546177815692
TEX15	-996.6723171038524
NEIL3	-996.4396173522579
ACSM1	998.6480579603982
SFXN1	-994.6351492737508
DIO2	997.0782019712885
ADD2	-994.0324115531724
RFC4	-993.9699998311237
TTC3P1	995.760078318985
BLM	-993.6639185406927
DDIAS	-993.6319487955859
WDR76	-993.4572806665105
KIF18B	-992.4245281242231
PLS1	-991.9476005557276
GPR39	-991.8523151261821
PRRX1	993.4527112780631
APBB1IP	993.5803539921602
TSPAN1	991.2660774639317
MCF2L	990.7449951982253
ECT2	-989.70073971518
ST14	989.3483591425739
TSTD1	989.280724162909
MMP7	990.7418936755382
SH3KBP1	-986.3981766993393
ANPEP	988.5662746888461
TUBA1B	-985.9903774374335
PLA1A	988.323707288358
CDK2	-984.9572659471855
TXNRD1	-984.9572659471855
MMS22L	-983.8122301288469
EFCAB12	984.8521909724864
FGD2	984.0920332233561
FRMD5	-982.1931052776733
CMAHP	984.8903124039169
MTHFD2	-981.6691240571975
RIPK3	984.5597768158348
PRMT3	-980.8229530367568
LOC100652768	980.6659475242977
LYNX1	982.7861759327085
OAS1	981.3010125981027
FOLR2	981.881181058355
HMGCS2	981.6267554304255
CD200	981.2682151594184
INMT	978.8926092305344
ZNF577	977.5678819316921
DEPDC1B	-975.8988680248101
SYTL3	976.5227555545938
RBM8A	-974.5448886914546
ITGAX	974.8082111135915
LIN9	-973.3742803389754
TEK	976.3669160836581
UBQLN4	-972.8407196438291
C1QBP	-972.7910427139584
EMILIN1	972.9929916183078
PSMG1	-971.7150098300492
CD3D	973.7885962450072
TMEM88	971.4427882953364
IGLL5	973.710514529772
GARS	-969.1254923044165
ATP1A3	-968.6043843987574
DOCK2	970.9869766488177
ANKRD65	968.8082690143101
PLCH2	967.7798084073258
RNASEH1	-965.5936394692292
NEFH	967.4213562918785
ALDH1A1	965.1458328444678
KIF20A	-963.6437869511979
EMC8	-963.5768483134655
CENPE	-963.3869942640508
CELF6	966.0781243052248
MAP1LC3A	963.1937436189219
NPC1	-962.4907428825753
GRASP	963.5591854126246
ZIK1	964.3003359008267
SPTLC3	963.6437869511979
TMEM59	960.4338089450636
HLA.DRB6	961.1937501785951
CIT	-958.4121518016606
POSTN	960.5803649660679
GIMAP6	960.0519684772232
CD5	959.4024663282231
CCL19	958.8280555567211
KIFC1	-955.4272777123704
PEBP4	959.179369928586
CCNB1	-955.3573770173125
SHROOM4	957.1014510443629
ELAVL1	-953.826568492342
TRPV2	955.3384196970215
SASS6	-952.3899080980049
CEP55	-951.2297680513926
CD27.AS1	950.7698534848067
WRAP53	-950.4991739718872
SMC2	-950.0474184300884
CKAP2L	-949.7448343627519
POC1A	-949.2238567199975
MCMBP	-948.4084469358141
TTL	-948.3421839121662
OR51E2	949.7448343627519
FAM13C	950.4991739718872
WDR62	-947.6333424758607
OIP5	-947.4761829920185
RNF180	950.3515352331253
RFC2	-947.1549417024526
IL33	949.1977438323129
CD300A	949.0052398315378
ST6GALNAC1	949.0052398315378
CTSO	944.6575484984592
EPS8L1	944.9342453622071
ITM2A	948.0002808987421
PARP2	-942.6724977551133
PRAC2	942.5733199100275
NDRG1	941.9768162330166
MSH2	-941.3425378278679
EFR3B	-941.1557846496715
ZPR1	-940.334274355008
CDH1	940.1681200801896
SRPK1	-938.6662502866345
STIL	-938.6150156435615
LOC100507118	-938.5554199289255
PLEKHG4	-937.8762416404904
CD163	941.2146646725411
LRR1	-937.247628861702
SFTA3	-936.5782950222866
MRVI1	939.9569849080331
ACSL5	939.208077900008
DPT	939.4565537680585
CPQ	935.5956925187638
HMMR	-935.3923789623265
GSG2	-934.7683013501127
TACC3	-933.7719756029107
PBK	-933.3449385486348
LOC100505806	937.0858569755965
TREM2	936.4324601724992
CYP4X1	936.1699830457372
TSR1	-931.4062611250788
ACSL1	931.1449542966145
GTSE1	-930.434689071925
GLA	-930.434689071925
CDCA3	-930.1634701618651
R3HDM1	-929.7609289377715
SCNN1A	931.7066786446806
STOML2	-929.0597143425236
SERPINF2	932.4707922374813
LILRB4	931.7066786446806
MEG3	930.499578701685
ZBTB16	927.5936057981609
FOLH1	929.1772891339306
CENPO	-924.7445899445272
SPON2	924.5420321793439
BIRC5	-924.3078778874137
DHFR	-924.2172480114166
HSPB7	927.8874885346141
ZNF154	925.5163550679579
CCNG2	923.0916410945101
FAM126A	-922.6442417455539
ATP1A2	924.6106659392002
CYTIP	924.9859919328007
CCL21	924.9859919328007
PLA2G4C	922.7918250358154
SHMT2	-920.8702615134728
CCT3	-920.8623170823812
RGN	923.627369676092
LOC145837	922.7918250358154
ERBB3	919.3956100533744
CPED1	922.3658066298215
FGL2	920.6976809356174
ZFP2	920.0855594471931
MAFB	918.4666201803534
KNTC1	-917.7597516230144
FXYD1	919.477539650414
EFTUD2	-917.4415826281049
HOPX	920.2693927053267
UTP4	-916.5243427831845
ZMYND12	918.6070093829488
UPF3A	915.045707812995
RBM47	914.8807692774526
MTCL1	-914.7659279938623
PSTPIP1	917.8019603826917
HPGDS	917.8897749088367
CSE1L	-914.180710603381
ZWILCH	-913.4758908564363
NEGR1	917.1560912377647
SAMD9L	916.2802594085985
EBF1	915.2807266589155
CDT1	-912.611417542813
PLCB2	913.4140483996384
SUPT16H	-911.4825297807104
C2orf44	-911.2039242364867
NUDT5	-910.9595726449984
E2F1	-910.1664923881901
GGTA2P	913.3845732199769
MS4A8	913.8973021901072
COL1A1	909.7511736063946
MIR99AHG	912.8248882885912
RANBP3L	912.8083622041718
MELK	-908.979188042871
ICAM2	912.1005514002663
FBP1	908.1951664218748
SKP2	-907.951875150287
WDR93	910.4872389309974
COL8A1	910.6114101623925
SLC15A2	908.9682066947158
EZH2	-906.0249685156361
ALOX5AP	909.0135707020501
TARS	-905.2096463625202
XPR1	-905.1060842662648
PRAM1	906.5328331670077
TMC8	907.2314112619683
MYO3A	-904.601901892251
CDC7	-903.8827082601504
PFAS	-903.594496846198
NDC80	-903.5941698970182
SPAG5	-901.8115615819534
KIF18A	-901.818568768236
XAF1	903.9049564469149
DHX33	-901.0891235749461
CENPL	-899.6019140162788
KIAA1211	-899.0742133028726
SRD5A2	902.111914231215
DCLRE1B	-896.1564955861195
GRAMD1B	-896.0366493837547
MASTL	-895.7273171898678
TOP3A	-895.6986241131738
GJC3	897.5665386117413
PIEZO2	898.4435720155952
KIAA0101	-894.6339754003276
CREB3L1	894.3958749430562
CCDC146	895.599075088479
CBLC	895.1928602721954
KIAA1804	-893.0900747112865
ZMYND15	896.2113785643481
TRIL	896.3037153171431
DPY19L1	-892.4884911867462
KIF4A	-892.5055273530467
GPRASP1	894.7174726145521
C4orf46	-891.5079923829946
ACTA2	891.2767208239013
CAB39L	889.3440104558981
ABCA6	892.0528438158505
OMD	891.5079923829946
ARHGAP19	-887.2979051513353
APOBR	889.7849779070975
NUPR1	887.1586350946819
CEP72	-887.0453509871505
HSPA4L	-886.8778138100224
MAP7D3	-886.4989108913007
SGIP1	890.3585395163041
PSAT1	-886.0950115644423
RSRP1	886.0950115644423
CLDN5	888.9346036866776
PPFIBP2	885.5372698143175
JPH2	888.1114376629143
POLE3	-883.505908267611
MYBPC1	887.6824747377109
XPO5	-883.4043662320478
HMGN2P46	884.0930897600401
OGN	887.0453509871505
INTS7	-882.1111973996825
PDZRN3	882.3619632867285
PLXDC1	882.2428800913672
ELK2AP	885.4223572962762
HSPA14	-879.2235020658729
BEND5	881.7647680636776
ARHGAP19.SLIT1	-879.0927397508419
KIF20B	-878.5546144329749
GEMIN5	-877.9745511052383
MAML3	877.8920535699567
NETO2	-876.745877213086
ADRA2A	880.6520285361285
UBE2C	-876.099960055358
ACADL	877.0752037240061
TUBB	-875.4399194406451
ARHGAP9	879.0927397508419
FPR3	878.6294957185436
TNFSF9	-874.3980366074533
RAD18	-874.1795179642946
E2F8	-873.8810831609841
HDGF	-872.8008340531112
CTSH	872.7197662871556
SLA	875.7231734380933
E2F7	-871.40732374874
MPHOSPH9	-871.0269894401447
RNASEH2A	-870.9053671977053
WSCD1	-870.8614025173572
CDC25A	-870.8240194778703
SNRPC	-870.8068746059406
NAALADL2	874.6111642552229
TFDP1	-870.3901875672691
NFIX	869.8988534101818
KLK1	873.1651170802569
FIBIN	871.8980104653214
SOWAHB	872.7520510731722
ANKRD22	871.4327248937884
CD69	872.33498224031
EFCC1	871.161615629383
KARS	-867.9677195704766
SEMA4A	869.1570204662105
ARHGEF2	-867.3144907782107
ACVRL1	868.5009981128013
HOTTIP	868.6817159830638
ZNF610	869.3906753986416
SLC23A1	868.3097443323754
CCDC88A	-864.9925868941494
HEPH	868.9585823420146
DSEL	866.544489149396
ZNF132	864.0513258817784
ADAM28	868.1131397584817
CDCA2	-863.9132077082027
CPSF3	-863.655121396551
C9orf64	-863.5552155155295
DSCC1	-863.5473630453713
C1R	863.1488690869229
IGF1	866.5941477031331
CNOT1	-862.1243924272916
FAM210B	861.9994864473877
YBX1	-861.7863449143853
ZAP70	865.5911902404432
CIITA	863.5473630453713
OSBPL3	-861.2065830789294
MACROD2	864.2691998118232
CMKLR1	865.3492800232665
PROCR	-860.8331952271583
AGPS	-860.7909105966615
UBE2T	-860.7143601221546
TIAM1	-860.126720190155
TNPO3	-859.6382690264213
DSN1	-859.5677517497102
ANP32E	-857.2418016873437
ITGAL	859.7800240676825
HOXC10	-857.02973939555
TTK	-856.5544549113214
RTP4	860.126720190155
CAD	-855.3432085308963
ECM2	858.5836847851572
TBX3	853.8054463114681
FGR	858.1581205375521
FCER1G	853.8349059403191
IGFBP5	853.5939167648888
PDZRN4	857.9443672500053
PLXNB1	853.4538142000899
NOTCH4	857.6268978205404
RNF103	851.8998179182947
MIR3189	854.2381180321543
IPO5	-850.9887412703504
INHBB	851.6321181362828
KRT5	855.5371940094276
ABCE1	-850.8936750940871
C14orf159	852.4422321776406
RAD54L	-849.981905303859
CHAF1A	-849.1785991164468
AMDHD2	849.1533990236791
PGAP3	848.7723812989807
CPXM1	852.8963352119162
MYO1F	848.5912305370982
ALYREF	-847.5299051085728
TPSB2	851.2616122830206
FAP	850.9150323812679
GPAT3	-846.5748475919384
RAMP2	846.0858658773769
MYO1G	849.2684216388608
CGNL1	844.9271042291082
E2F3	-844.9802082212772
HRASLS	-845.1535686152168
SKA3	-845.0220350739688
ICMT	-844.8751792788742
MYCT1	848.9780840732597
HSPB2	847.9096222380597
GCN1	-843.9439949964953
CYP7B1	848.2036445840783
FGD5	845.9238812290191
TBC1D31	-843.498730832631
AIF1	847.5299051085728
TMEM220.AS1	846.5978024094318
LOC100131096	841.7328348071152
FANCE	-841.6359789105765
HTRA3	842.6298338144686
TLR5	841.8015529466727
CCT5	-840.7636237176229
DHX37	-840.5995009187099
CRY2	840.4350489628396
PDLIM4	842.1283238524913
BTK	843.6297058649207
ANAPC1	-839.6187679940363
FAAH	839.3553231633631
CCNE2	-838.8281848065584
MMP28	840.8997604691704
IARS	-837.0102341622924
GPX7	837.7280521795229
CDKN1C	836.5797816862009
CALCOCO1	835.5283625521886
ITIH5	836.3568487341036
DPEP2	838.4489834227161
SPRYD3	833.8792723581452
DGKH	-833.4382650161783
ADGRF5	837.7956576809531
LOC148696	837.059215475161
KRT17	836.5925906505163
GRAP2	837.2298560581053
HDC	836.5925906505163
CD247	836.2226761881659
ADAMTS9.AS2	836.2209833123428
TRIM29	835.8365851440112
PLPP1	831.0341258469045
IGF2BP3	-830.6024847883868
SGCA	834.4803230150177
HJURP	-829.9559769824637
BCL2L13	-829.5039162983041
RGAG4	830.8381862637632
MAATS1	831.3149413090448
CLEC3B	831.4107585450467
IL2RB	832.3400072575482
LCORL	-827.9983706253718
SERINC4	827.8926632640339
KLRK1	831.0911608660632
KLRC4.KLRK1	831.0911608660632
NUP153	-827.3624791563363
CLEC1A	831.5940151932939
SCML2	-826.9486745332637
MCM5	-826.7372956434735
KIF14	-826.5965791736792
VAMP8	826.178143134885
CEMP1	825.8432524841994
PYGL	-825.673998948363
FOS	825.0780555332085
GINS2	-825.123119476126
SMC1A	-824.2472903756006
BATF	828.5860084297278
ACOXL	827.3290438094831
MAN1C1	823.5914451258462
